SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
BECTORFOOD,EQ,1255.95,1373.95,1240.7,1339.75,1333.0,1255.95,714619,946965627.9,13-NOV-2023,48639,INE495P01012
BEL,EQ,139.15,144.2,139.05,143.4,143.2,139.6,20245049,2895201400.15,13-NOV-2023,82600,INE263A01024
BEML,EQ,2215.0,2224.0,2176.25,2211.8,2210.0,2203.2,132472,290763463.25,13-NOV-2023,9781,INE258A01016
BEPL,EQ,88.85,88.9,87.6,88.25,88.45,88.9,203890,17997943.55,13-NOV-2023,3199,INE922A01025
BERGEPAINT,EQ,574.3,577.75,572.15,575.9,576.0,578.65,309268,177832432.75,13-NOV-2023,11986,INE463A01038
BFINVEST,EQ,500.6,502.45,490.55,496.35,496.9,498.1,28973,14382135.25,13-NOV-2023,3264,INE878K01010
BFSI,EQ,20.08,20.08,19.81,19.86,19.88,19.95,73908,1468557.07,13-NOV-2023,606,INF769K01HI8
BFUTILITIE,EQ,639.5,644.0,627.95,633.45,628.5,639.0,37422,23732392.3,13-NOV-2023,1687,INE243D01012
BGRENERGY,EQ,73.45,74.4,72.55,72.9,72.85,73.3,225735,16556639.35,13-NOV-2023,2040,INE661I01014
BHAGCHEM,EQ,1645.0,1645.0,1590.0,1622.5,1624.95,1624.75,2800,4531323.85,13-NOV-2023,406,INE414D01019
BHAGERIA,EQ,149.35,152.5,146.55,149.7,150.8,149.8,14576,2173872.9,13-NOV-2023,587,INE354C01027
BHARATFORG,EQ,1044.0,1044.5,1028.1,1031.2,1031.75,1045.65,1398118,1448219255.15,13-NOV-2023,67352,INE465A01025
BHARATGEAR,EQ,115.2,115.45,113.65,115.3,115.45,115.1,27237,3115923.8,13-NOV-2023,593,INE561C01019
BHARATRAS,EQ,9120.0,9184.65,8911.65,9034.3,9011.0,9034.4,735,6678898.05,13-NOV-2023,424,INE838B01013
BHARATWIRE,EQ,286.3,288.0,282.1,283.05,283.35,289.35,436627,124498821.65,13-NOV-2023,4424,INE316L01019
BHARTIARTL,EQ,938.0,940.3,933.8,935.0,934.25,938.0,1656368,1550661632.6,13-NOV-2023,62004,INE397D01024
BHEL,EQ,128.95,138.0,128.7,136.5,136.2,129.0,77439295,10488190015.2,13-NOV-2023,228441,INE257A01026
BIGBLOC,EQ,152.2,154.9,152.1,154.0,154.45,154.35,28929,4442935.1,13-NOV-2023,1384,INE412U01025
BIKAJI,EQ,522.65,522.65,515.15,520.0,521.0,521.9,132124,68523489.4,13-NOV-2023,6741,INE00E101023
BIL,EQ,235.3,247.5,232.95,238.0,240.0,238.05,5310,1271865.45,13-NOV-2023,343,INE828A01016
BIOCON,EQ,230.1,231.85,224.35,227.35,227.75,234.8,8590243,1949508811.05,13-NOV-2023,56362,INE376G01013
BIOFILCHEM,EQ,48.8,49.35,48.4,48.6,48.4,49.05,12906,630103.6,13-NOV-2023,318,INE829A01014
BIRLACABLE,EQ,278.6,280.5,270.0,272.25,273.0,277.55,76755,21099010.8,13-NOV-2023,3035,INE800A01015
BIRLACORPN,EQ,1287.85,1295.45,1263.2,1274.15,1278.55,1285.25,49735,63453935.35,13-NOV-2023,6376,INE340A01012
BIRLAMONEY,EQ,109.85,113.0,108.2,109.45,109.75,110.35,315451,34700724.85,13-NOV-2023,3609,INE865C01022
BLAL,EQ,159.35,162.0,156.35,157.2,156.9,159.35,157486,24889300.35,13-NOV-2023,3330,INE0N7W01012
BLBLIMITED,EQ,22.1,22.1,21.25,21.75,21.7,21.8,29636,643144.7,13-NOV-2023,240,INE791A01024
BLISSGVS,EQ,119.85,134.8,119.8,130.4,130.4,119.8,3191635,408357453.0,13-NOV-2023,19365,INE416D01022
BLKASHYAP,EQ,66.5,66.9,64.6,65.1,65.1,66.45,349648,22948427.55,13-NOV-2023,1752,INE350H01032
BLS,EQ,276.5,276.7,271.1,271.95,271.8,278.85,788838,215666743.3,13-NOV-2023,15469,INE153T01027
BLUEDART,EQ,6755.0,6791.75,6732.7,6750.45,6752.75,6789.25,2561,17294198.25,13-NOV-2023,1180,INE233B01017
BLUEJET,EQ,403.0,415.0,398.05,400.25,400.05,402.15,502996,204350549.1,13-NOV-2023,8827,INE0KBH01020
BLUESTARCO,EQ,958.9,965.9,936.05,959.7,957.0,955.15,135748,129314069.85,13-NOV-2023,11910,INE472A01039
BODALCHEM,EQ,73.7,75.45,73.2,75.3,75.1,73.7,228260,17056351.0,13-NOV-2023,2135,INE338D01028
BOMDYEING,EQ,155.4,159.0,153.6,157.0,156.8,155.75,1479856,231934821.65,13-NOV-2023,11735,INE032A01023
BOROLTD,EQ,415.05,417.5,404.7,406.95,407.4,414.95,65800,26944358.9,13-NOV-2023,5452,INE02PY01013
BORORENEW,EQ,432.05,433.7,425.3,427.2,426.25,432.3,122830,52608022.0,13-NOV-2023,6764,INE666D01022
BOSCHLTD,EQ,19555.0,19700.0,19455.0,19476.4,19480.0,19593.15,7171,140092427.5,13-NOV-2023,2593,INE323A01026
BPCL,EQ,383.5,388.7,383.5,387.1,386.5,384.1,2419453,935204659.3,13-NOV-2023,37891,INE029A01011
BRIGADE,EQ,711.0,714.4,694.8,702.9,703.3,708.5,161983,113875567.8,13-NOV-2023,9885,INE791I01019
BRITANNIA,EQ,4662.3,4703.15,4644.0,4696.35,4702.0,4676.6,260394,1219089138.1,13-NOV-2023,19103,INE216A01030
BRNL,EQ,42.0,42.0,40.5,40.85,40.75,41.1,42091,1722355.8,13-NOV-2023,393,INE727S01012
BSE,EQ,2134.8,2350.0,2110.0,2321.9,2319.0,2126.05,4779549,10742690953.55,13-NOV-2023,175762,INE118H01025
BSHSL,EQ,252.0,252.0,242.2,244.65,245.0,246.5,12200,3009396.85,13-NOV-2023,351,INE032Z01020
BSL,EQ,181.1,181.1,176.25,177.1,178.7,180.75,3283,582700.05,13-NOV-2023,143,INE594B01012
BSLGOLDETF,EQ,54.77,54.77,53.53,54.05,54.06,54.64,21158,1145244.29,13-NOV-2023,382,INF209KB18D3
BSLNIFTY,EQ,21.8,22.5,21.8,22.1,22.11,22.2,47379,1048483.89,13-NOV-2023,1666,INF209KB19D1
BSLSENETFG,EQ,65.7,65.7,63.34,63.62,63.6,64.48,3399,216210.86,13-NOV-2023,107,INF209KB10E8
BSOFT,EQ,592.0,593.0,581.65,583.25,583.25,590.35,806673,472104949.85,13-NOV-2023,15817,INE836A01035
BTML,EQ,164.0,164.0,161.5,162.55,163.0,163.7,9417,1529124.5,13-NOV-2023,310,INE0EEJ01015
BURNPUR,EQ,7.45,7.65,7.4,7.65,7.65,7.3,1751122,13325687.3,13-NOV-2023,1142,INE817H01014
BUTTERFLY,EQ,1084.5,1084.5,1075.05,1079.1,1078.8,1084.5,1656,1787588.95,13-NOV-2023,267,INE295F01017
BYKE,EQ,52.05,54.6,52.0,54.6,54.6,52.0,394777,21287934.45,13-NOV-2023,1617,INE319B01014
CALSOFT,EQ,13.65,13.95,13.65,13.8,13.9,14.0,14188,195775.75,13-NOV-2023,226,INE526B01014
CAMLINFINE,EQ,132.3,132.3,130.1,130.55,130.75,131.65,215214,28167038.55,13-NOV-2023,2645,INE052I01032
CAMPUS,EQ,263.0,263.05,258.05,259.15,258.85,264.3,1206727,313023470.1,13-NOV-2023,14644,INE278Y01022
CAMS,EQ,2497.9,2728.3,2473.7,2683.1,2700.0,2485.75,1047730,2747229870.5,13-NOV-2023,72407,INE596I01012
CANBK,EQ,388.15,405.65,386.95,404.45,404.6,388.3,12386692,4949893462.75,13-NOV-2023,89076,INE476A01014
CANFINHOME,EQ,756.0,756.8,746.85,748.7,748.9,756.5,158426,118849659.6,13-NOV-2023,5565,INE477A01020
CANTABIL,EQ,205.05,205.05,201.05,202.35,201.55,205.05,52972,10729423.45,13-NOV-2023,1405,INE068L01024
CAPACITE,EQ,234.95,244.95,231.3,236.5,237.35,235.45,2575536,613095601.2,13-NOV-2023,37406,INE264T01014
CAPLIPOINT,EQ,1282.0,1292.75,1254.0,1262.05,1254.0,1293.3,276152,351386873.9,13-NOV-2023,19324,INE475E01026
CAPTRUST,EQ,99.55,99.75,96.45,97.95,98.55,99.55,14519,1425569.4,13-NOV-2023,425,INE707C01018
CARBORUNIV,EQ,1072.15,1076.65,1059.0,1069.35,1070.0,1075.95,268437,286537508.9,13-NOV-2023,10696,INE120A01034
CAREERP,EQ,215.1,225.65,215.1,218.75,219.0,218.75,65199,14422854.05,13-NOV-2023,7337,INE521J01018
CARERATING,EQ,872.85,872.85,853.5,856.45,854.6,872.15,31886,27401380.25,13-NOV-2023,5199,INE752H01013
CARTRADE,EQ,860.0,875.8,837.25,855.6,853.3,880.65,945526,810127406.6,13-NOV-2023,32250,INE290S01011
CARYSIL,EQ,863.05,896.95,838.2,887.1,885.25,865.65,419900,363661370.05,13-NOV-2023,22024,INE482D01024
CASTROLIND,EQ,137.35,137.35,134.1,134.25,134.3,137.4,1136973,153214811.8,13-NOV-2023,17361,INE172A01027
CCL,EQ,631.75,637.0,625.3,633.35,628.45,632.05,58155,36749889.8,13-NOV-2023,5171,INE421D01022
CDSL,EQ,1839.95,1897.0,1807.3,1843.8,1836.15,1834.95,5555859,10328023331.5,13-NOV-2023,166004,INE736A01011
CEATLTD,EQ,2133.0,2134.95,2101.5,2110.2,2111.0,2134.45,161739,342230808.85,13-NOV-2023,12127,INE482A01020
CELLO,EQ,794.95,795.95,782.2,785.85,784.85,794.1,373643,294124691.25,13-NOV-2023,12024,INE0LMW01024
CENTENKA,EQ,415.75,417.9,413.0,415.35,417.55,415.75,18083,7513258.5,13-NOV-2023,1733,INE485A01015
CENTRALBK,EQ,44.2,47.45,43.8,46.85,46.85,44.4,33117998,1515854727.55,13-NOV-2023,37316,INE483A01010
CENTRUM,EQ,31.7,32.0,30.3,31.3,31.65,31.65,3508713,109905793.1,13-NOV-2023,6181,INE660C01027
CENTURYPLY,EQ,655.0,655.0,637.1,638.15,637.1,651.6,69136,44337554.55,13-NOV-2023,6574,INE348B01021
CENTURYTEX,EQ,1190.0,1213.45,1185.0,1204.2,1203.8,1182.3,205145,246164010.9,13-NOV-2023,11743,INE055A01016
CERA,EQ,8750.5,8900.0,8738.05,8880.0,8897.0,8724.1,11649,102894127.5,13-NOV-2023,3756,INE739E01017
CESC,EQ,89.4,91.2,89.05,90.15,90.15,89.55,2184699,197358305.05,13-NOV-2023,11540,INE486A01021
CGCL,EQ,765.5,770.0,753.4,755.55,756.0,763.95,86749,66201333.35,13-NOV-2023,3012,INE180C01026
CGPOWER,EQ,387.7,390.0,380.5,382.65,382.05,387.8,1369804,524845745.35,13-NOV-2023,33208,INE067A01029
CHALET,EQ,584.3,599.4,580.35,595.7,587.55,587.1,125033,73701812.0,13-NOV-2023,9456,INE427F01016
CHAMBLFERT,EQ,309.65,309.65,300.05,300.85,301.6,309.85,2268666,687318339.5,13-NOV-2023,27434,INE085A01013
CHEMBOND,EQ,448.65,452.8,438.1,441.7,444.0,444.7,30392,13485993.75,13-NOV-2023,2926,INE995D01025
CHEMCON,EQ,271.0,271.85,266.0,267.45,267.95,269.95,19460,5226342.7,13-NOV-2023,1299,INE03YM01018
CHEMFAB,EQ,362.1,377.0,358.4,365.6,364.7,362.05,15383,5671357.4,13-NOV-2023,1111,INE783X01023
CHEMPLASTS,EQ,451.0,457.2,439.0,443.5,442.5,450.6,216118,96629139.3,13-NOV-2023,5318,INE488A01050
CHENNPETRO,EQ,587.0,602.0,582.65,586.15,585.0,586.05,1122692,664858732.85,13-NOV-2023,26948,INE178A01016
CHEVIOT,EQ,1246.3,1258.0,1233.75,1240.35,1236.0,1248.55,5611,6971038.55,13-NOV-2023,404,INE974B01016
CHOICEIN,EQ,453.75,453.85,447.5,449.25,449.0,449.85,539657,242781604.5,13-NOV-2023,6988,INE102B01014
CHOLAFIN,EQ,1147.95,1153.55,1135.0,1148.9,1150.0,1151.5,979664,1123267159.6,13-NOV-2023,79105,INE121A01024
CHOLAHLDNG,EQ,1135.0,1150.0,1117.55,1136.75,1138.0,1146.15,55769,63428390.85,13-NOV-2023,6094,INE149A01033
CIEINDIA,EQ,473.9,488.6,472.05,485.2,485.8,474.0,678168,329152895.4,13-NOV-2023,27809,INE536H01010
CIGNITITEC,EQ,1120.0,1126.75,1086.8,1107.3,1106.25,1115.95,87982,96921282.85,13-NOV-2023,7028,INE675C01017
CIPLA,EQ,1243.0,1243.0,1230.65,1240.55,1241.25,1243.95,689808,853061713.1,13-NOV-2023,25619,INE059A01026
CLEAN,EQ,1385.6,1395.0,1370.0,1386.9,1385.0,1380.1,59199,81903305.2,13-NOV-2023,6802,INE227W01023
CLEDUCATE,EQ,84.0,87.4,83.3,86.55,86.4,84.5,277629,23904920.45,13-NOV-2023,4819,INE201M01029
CLSEL,EQ,212.95,213.3,209.05,210.5,210.25,211.5,54093,11402019.5,13-NOV-2023,2207,INE419D01026
CMSINFO,EQ,381.75,381.75,375.5,377.9,377.75,380.85,199517,75272328.4,13-NOV-2023,7082,INE925R01014
COALINDIA,EQ,333.0,350.0,330.3,349.35,349.25,331.8,42178783,14472361181.8,13-NOV-2023,243683,INE522F01014
COASTCORP,EQ,257.5,272.35,252.3,267.5,268.0,257.6,44458,11721359.75,13-NOV-2023,1169,INE377E01016
COCHINSHIP,EQ,1058.0,1075.6,1050.3,1053.8,1053.0,1059.3,1190466,1264016603.1,13-NOV-2023,28000,INE704P01017
COFFEEDAY,EQ,47.5,47.55,46.9,47.25,47.4,47.45,867389,40900125.0,13-NOV-2023,3731,INE335K01011
COFORGE,EQ,5128.8,5128.8,5031.5,5085.2,5076.45,5136.25,266893,1352253242.4,13-NOV-2023,35046,INE591G01017
COLPAL,EQ,2102.55,2130.0,2095.25,2127.5,2129.6,2110.7,142862,302647927.05,13-NOV-2023,15258,INE259A01022
COMPUSOFT,EQ,24.85,24.85,23.6,23.85,23.9,24.45,147599,3552320.15,13-NOV-2023,1191,INE453B01029
CONCOR,EQ,739.95,742.7,730.6,737.55,738.5,740.25,679954,500347554.6,13-NOV-2023,28016,INE111A01025
CONCORDBIO,EQ,1310.8,1324.65,1294.8,1303.1,1305.0,1330.7,160055,209192455.8,13-NOV-2023,15169,INE338H01029
CONFIPET,EQ,87.9,88.2,86.2,86.6,86.85,86.8,1065924,92794708.4,13-NOV-2023,6743,INE552D01024
CONSOFINVT,EQ,198.95,198.95,191.5,193.25,194.5,194.55,37379,7273442.05,13-NOV-2023,1958,INE025A01027
CONSUMBEES,EQ,94.2,94.24,93.83,94.04,94.14,94.08,10883,1023797.19,13-NOV-2023,295,INF204KA1LD7
CONTROLPR,EQ,879.55,887.4,861.0,866.15,869.2,879.45,20261,17695644.65,13-NOV-2023,3034,INE663B01015
CORALFINAC,EQ,45.55,46.3,44.4,44.85,44.85,44.7,215581,9795101.4,13-NOV-2023,2472,INE558D01021
CORDSCABLE,EQ,117.95,118.05,114.75,115.6,115.5,115.7,65114,7588621.05,13-NOV-2023,1472,INE792I01017
COROMANDEL,EQ,1110.05,1119.9,1095.0,1111.55,1115.0,1116.05,148581,164163193.95,13-NOV-2023,10457,INE169A01031
COSMOFIRST,EQ,648.9,648.9,636.1,639.6,640.7,644.7,14446,9274945.25,13-NOV-2023,1790,INE757A01017
COUNCODOS,EQ,4.5,4.55,4.35,4.45,4.45,4.45,170116,756449.15,13-NOV-2023,217,INE695B01025
CPSEETF,EQ,56.0,56.84,55.63,56.65,56.67,55.79,1997411,112929227.98,13-NOV-2023,5432,INF457M01133
CRAFTSMAN,EQ,4925.0,4925.0,4780.0,4798.05,4793.45,4935.8,26598,128317388.8,13-NOV-2023,5504,INE00LO01017
CREATIVE,EQ,715.0,715.0,694.05,711.15,703.85,710.25,20026,14200272.1,13-NOV-2023,1734,INE985W01018
CREATIVEYE,EQ,3.8,4.5,3.8,4.35,4.35,3.8,12312,49192.0,13-NOV-2023,14,INE230B01021
CREDITACC,EQ,1703.95,1745.95,1695.25,1723.95,1718.1,1707.7,217754,376363775.15,13-NOV-2023,18127,INE741K01010
CREST,EQ,276.0,329.8,270.0,325.45,325.3,274.85,953653,302198539.0,13-NOV-2023,23899,INE559D01011
CRISIL,EQ,4168.0,4218.2,4130.0,4146.35,4144.95,4192.7,27046,112525446.25,13-NOV-2023,5749,INE007A01025
CROMPTON,EQ,283.45,283.45,278.25,278.6,278.8,283.95,1350980,377709594.5,13-NOV-2023,22127,INE299U01018
CROWN,EQ,71.65,75.0,70.1,73.95,72.8,71.65,16224,1182905.6,13-NOV-2023,323,INE491V01019
CSBBANK,EQ,350.25,367.9,345.25,365.55,363.05,350.25,468693,168022767.95,13-NOV-2023,15118,INE679A01013
CSLFINANCE,EQ,394.75,410.0,384.5,406.4,402.75,390.85,176212,70548107.25,13-NOV-2023,9726,INE718F01018
CTE,EQ,65.05,67.8,64.85,65.35,65.15,66.15,98914,6546573.95,13-NOV-2023,1623,INE627H01017
CUB,EQ,143.05,143.8,141.5,143.35,143.4,143.7,2311896,329861578.05,13-NOV-2023,12403,INE491A01021
CUBEXTUB,EQ,64.0,65.1,60.0,65.1,65.1,62.0,245403,15769048.1,13-NOV-2023,1074,INE144D01012
CUMMINSIND,EQ,1775.0,1782.0,1748.5,1778.45,1780.0,1777.0,488247,864132249.85,13-NOV-2023,32699,INE298A01020
CUPID,EQ,877.75,921.85,852.5,901.15,895.0,890.75,487980,436627162.45,13-NOV-2023,18408,INE509F01011
CYBERTECH,EQ,147.8,147.8,143.35,144.4,144.85,147.8,57324,8317992.85,13-NOV-2023,2246,INE214A01019
CYIENT,EQ,1670.05,1679.65,1660.05,1668.05,1669.7,1679.35,130235,217747057.4,13-NOV-2023,13608,INE136B01020
CYIENTDLM,EQ,644.95,644.95,635.0,637.0,636.5,646.25,64807,41337241.2,13-NOV-2023,4998,INE055S01018
DABUR,EQ,535.5,535.8,525.95,530.1,530.1,535.6,979880,518200575.6,13-NOV-2023,39971,INE016A01026
DALBHARAT,EQ,2100.0,2119.75,2091.0,2110.5,2110.0,2104.6,64937,136986619.0,13-NOV-2023,7215,INE00R701025
DALMIASUG,EQ,451.2,454.2,441.3,445.55,444.9,450.65,65384,29053341.75,13-NOV-2023,5038,INE495A01022
DAMODARIND,EQ,52.0,52.0,49.8,50.25,50.1,50.85,15183,766320.6,13-NOV-2023,276,INE497D01022
DATAMATICS,EQ,577.0,577.0,564.65,568.25,568.0,576.8,70622,40272892.65,13-NOV-2023,6574,INE365B01017
DATAPATTNS,EQ,1905.05,1905.05,1858.0,1868.5,1867.8,1906.15,83680,156520028.6,13-NOV-2023,10685,INE0IX101010
DBCORP,EQ,296.9,300.9,292.5,293.6,293.25,298.25,60819,18017733.4,13-NOV-2023,2849,INE950I01011
DBL,EQ,375.75,404.35,375.75,398.35,397.75,375.75,7964606,3154259408.35,13-NOV-2023,89742,INE917M01012
DBOL,EQ,160.1,160.45,157.1,158.45,158.05,160.1,78931,12493388.2,13-NOV-2023,2125,INE0I3401014
DBREALTY,EQ,193.2,193.25,187.8,189.35,190.0,191.5,1200247,228017813.65,13-NOV-2023,8106,INE879I01012
DCAL,EQ,164.85,164.85,159.9,161.0,161.65,164.15,364301,58700294.75,13-NOV-2023,4815,INE385W01011
DCBBANK,EQ,113.5,113.75,112.65,113.0,113.25,113.8,1621414,183175970.65,13-NOV-2023,6819,INE503A01015
DCM,EQ,74.4,74.95,71.55,72.4,72.1,73.9,62092,4515578.6,13-NOV-2023,681,INE498A01018
DCMNVL,EQ,161.55,165.85,161.55,164.5,165.5,163.5,2820,462780.4,13-NOV-2023,158,INE08KP01019
DCMSHRIRAM,EQ,895.0,905.0,880.1,883.4,883.65,892.65,40289,35916833.1,13-NOV-2023,5237,INE499A01024
DCMSRIND,EQ,125.5,126.0,122.1,123.45,124.45,124.8,157527,19482565.05,13-NOV-2023,1841,INE843D01027
DCW,EQ,52.95,53.15,52.5,52.7,52.7,53.15,792647,41903226.4,13-NOV-2023,3544,INE500A01029
DCXINDIA,EQ,286.5,296.5,282.55,287.0,287.2,287.9,768264,221709521.35,13-NOV-2023,20778,INE0KL801015
DECCANCE,EQ,502.6,503.4,495.9,496.95,497.55,502.55,6089,3039856.15,13-NOV-2023,683,INE583C01021
DEEPAKFERT,EQ,618.7,619.0,610.0,611.3,612.85,618.35,174752,107138691.4,13-NOV-2023,6417,INE501A01019
DEEPAKNTR,EQ,2119.0,2127.95,2095.0,2113.35,2105.2,2116.05,144923,306157944.65,13-NOV-2023,13317,INE288B01029
DEEPENR,EQ,139.95,141.45,138.55,139.7,139.65,140.05,3471,486174.7,13-NOV-2023,106,INE677H01012
DEEPINDS,EQ,247.4,256.0,245.0,253.6,253.0,247.4,122871,30740332.4,13-NOV-2023,4952,INE0FHS01024
DELHIVERY,EQ,407.1,408.15,403.6,404.4,404.25,408.85,181941,73881341.05,13-NOV-2023,6131,INE148O01028
DELPHIFX,EQ,366.9,370.0,353.0,364.6,367.0,367.0,1617,587225.05,13-NOV-2023,136,INE726L01019
DELTACORP,EQ,141.45,142.1,139.8,140.25,140.1,141.95,1245197,175365872.7,13-NOV-2023,10418,INE124G01033
DEN,EQ,54.95,54.95,53.6,53.85,53.95,54.8,2035061,109984672.65,13-NOV-2023,6485,INE947J01015
DENORA,EQ,1797.95,1871.3,1761.7,1770.5,1774.6,1799.3,33774,60421139.65,13-NOV-2023,5123,INE244A01016
DEVIT,EQ,137.0,137.0,134.05,135.35,135.25,136.0,32953,4464846.7,13-NOV-2023,541,INE060X01026
DEVYANI,EQ,185.0,185.35,181.6,182.65,182.5,184.85,817720,150150902.35,13-NOV-2023,10098,INE872J01023
DGCONTENT,EQ,19.3,19.75,19.0,19.55,19.75,19.1,11130,216145.0,13-NOV-2023,147,INE03JI01017
DHAMPURSUG,EQ,262.6,263.9,260.0,261.35,261.4,262.6,164771,43045164.6,13-NOV-2023,3493,INE041A01016
DHANBANK,EQ,29.65,31.0,29.0,30.7,30.7,29.7,8146759,247131825.5,13-NOV-2023,12260,INE680A01011
DHANI,EQ,39.7,40.35,39.1,39.3,39.2,39.8,499274,19759188.6,13-NOV-2023,2489,INE274G01010
DHANUKA,EQ,833.0,866.2,833.0,857.5,856.8,830.55,97980,83493235.75,13-NOV-2023,10615,INE435G01025
DHARMAJ,EQ,253.45,253.45,244.65,245.85,244.8,249.75,164321,40617856.7,13-NOV-2023,5030,INE00OQ01016
DHRUV,EQ,60.55,61.1,59.5,60.95,60.9,60.8,10499,634123.8,13-NOV-2023,256,INE506Z01015
DHUNINV,EQ,958.75,961.3,930.3,943.25,948.0,958.75,2838,2679323.9,13-NOV-2023,420,INE320L01011
DIAMINESQ,EQ,471.05,476.45,462.45,465.1,465.75,469.0,5462,2556880.35,13-NOV-2023,999,INE591D01014
DIAMONDYD,EQ,820.05,825.3,800.05,803.3,801.1,820.0,12501,10136106.4,13-NOV-2023,2134,INE393P01035
DICIND,EQ,429.9,442.0,427.65,432.2,432.0,427.65,3075,1337392.85,13-NOV-2023,205,INE303A01010
DIGISPICE,EQ,31.7,31.8,30.5,30.9,30.6,30.9,102188,3188605.75,13-NOV-2023,442,INE927C01020
DISHTV,EQ,17.9,18.1,17.7,17.8,17.8,17.85,9957999,177909251.45,13-NOV-2023,9630,INE836F01026
DIVGIITTS,EQ,1087.9,1087.9,1060.8,1069.7,1078.5,1077.6,15841,17070085.1,13-NOV-2023,2938,INE753U01022
DIVISLAB,EQ,3500.0,3562.9,3487.25,3510.0,3505.0,3516.9,235202,828261840.45,13-NOV-2023,25960,INE361B01024
DIVOPPBEES,EQ,59.9,60.25,57.4,59.05,58.91,59.17,24395,1441467.34,13-NOV-2023,766,INF204KA1MS3
DIXON,EQ,5274.45,5275.0,5206.6,5233.8,5225.0,5274.45,127499,667259055.7,13-NOV-2023,16393,INE935N01020
DJML,EQ,160.8,162.5,158.0,159.0,159.8,162.4,3567,572172.45,13-NOV-2023,476,INE0B1K01014
DLF,EQ,611.4,611.4,604.35,608.4,607.5,610.35,1898672,1154658265.95,13-NOV-2023,35768,INE271C01023
DLINKINDIA,EQ,306.0,310.4,305.0,307.45,307.0,306.0,101776,31319827.9,13-NOV-2023,3993,INE250K01012
DMART,EQ,3809.95,3819.8,3740.2,3798.45,3795.05,3802.7,166502,629219846.65,13-NOV-2023,24729,INE192R01011
DMCC,EQ,295.8,296.35,292.1,293.3,296.35,294.8,7935,2331801.4,13-NOV-2023,586,INE505A01010
DODLA,EQ,754.2,755.05,742.0,745.95,747.25,753.4,75714,56698443.35,13-NOV-2023,8391,INE021O01019
DOLATALGO,EQ,61.15,66.8,60.4,65.5,66.5,61.05,1141747,73350894.45,13-NOV-2023,6221,INE966A01022
DOLLAR,EQ,449.0,455.0,440.0,442.15,441.3,448.7,84242,37555530.0,13-NOV-2023,5600,INE325C01035
DONEAR,EQ,95.65,98.7,94.75,97.45,97.5,95.75,135694,13163975.0,13-NOV-2023,2075,INE668D01028
DPABHUSHAN,EQ,639.7,639.8,620.05,620.75,624.95,639.7,6078,3797379.1,13-NOV-2023,329,INE266Y01019
DPSCLTD,EQ,26.45,27.85,24.3,26.25,26.25,26.5,5876520,154861762.75,13-NOV-2023,12583,INE360C01024
DPWIRES,EQ,608.45,609.45,592.8,594.65,597.9,604.35,55846,33449079.5,13-NOV-2023,6399,INE864X01013
DRCSYSTEMS,EQ,41.35,41.5,40.75,41.35,41.5,41.35,32526,1343361.35,13-NOV-2023,541,INE03RS01027
DREAMFOLKS,EQ,511.95,514.0,505.0,506.2,507.9,510.85,118491,60208995.15,13-NOV-2023,6666,INE0JS101016
DREDGECORP,EQ,490.0,490.0,475.0,477.4,478.85,489.85,127910,61435199.9,13-NOV-2023,6415,INE506A01018
DRREDDY,EQ,5430.0,5481.8,5382.1,5419.85,5420.95,5449.75,171182,928863838.1,13-NOV-2023,25271,INE089A01023
DSPBANKETF,EQ,44.24,44.24,43.91,44.13,44.22,44.47,5718,252224.99,13-NOV-2023,105,INF740KA1RX3
DSPGOLDETF,EQ,59.65,59.8,59.2,59.35,59.75,59.55,4925,292431.75,13-NOV-2023,41,INF740KA1SW3
DSPITETF,EQ,31.0,31.0,30.72,30.72,30.9,31.19,43760,1345003.62,13-NOV-2023,91,INF740KA1SX1
DSPN50ETF,EQ,198.89,198.94,198.13,198.13,198.13,198.61,97,19274.7,13-NOV-2023,11,INF740KA1CL0
DSPNEWETF,EQ,241.6,241.91,240.73,241.73,241.73,241.76,7386,1780732.63,13-NOV-2023,84,INF740KA1QK2
DSPPSBKETF,EQ,50.2,51.79,50.0,51.56,51.54,50.53,4772,243417.15,13-NOV-2023,80,INF740KA1SY9
DSPPVBKETF,EQ,22.94,22.99,22.81,22.86,22.97,23.06,7140,163266.61,13-NOV-2023,45,INF740KA1TA7
DSPQ50ETF,EQ,191.64,191.66,190.13,191.05,191.29,192.59,2699,515435.03,13-NOV-2023,92,INF740KA1QL0
DSPSENXETF,EQ,65.31,65.36,64.92,65.0,64.92,65.71,349,22770.92,13-NOV-2023,35,INF740KA1SZ6
DSPSILVETF,EQ,69.21,69.6,68.23,68.81,69.2,69.46,9618,662645.96,13-NOV-2023,145,INF740KA1RE3
DSSL,EQ,679.0,679.0,660.25,666.1,666.5,670.1,10946,7312112.45,13-NOV-2023,1498,INE417B01040
DTIL,EQ,227.0,227.0,218.05,219.45,218.75,222.45,3576,787242.85,13-NOV-2023,244,INE341R01014
DUCON,EQ,8.95,9.1,8.6,9.1,9.1,8.7,1121842,10136433.7,13-NOV-2023,1451,INE741L01018
DVL,EQ,326.95,326.95,317.8,322.55,323.0,326.4,96781,31200467.45,13-NOV-2023,4960,INE477B01010
