SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
HEROMOTOCO,EQ,3173.85,3179.05,3095.15,3105.2,3108.0,3173.9,820659,2558044651.25,10-NOV-2023,51270,INE158A01026
HESTERBIO,EQ,1595.75,1610.0,1590.75,1597.05,1596.0,1590.75,1496,2395797.4,10-NOV-2023,338,INE782E01017
HEUBACHIND,EQ,478.0,484.0,472.2,482.45,483.0,476.0,42550,20408075.4,10-NOV-2023,3211,INE492A01029
HEXATRADEX,EQ,146.85,148.5,145.7,146.05,147.3,146.45,2060,302415.15,10-NOV-2023,76,INE750M01017
HFCL,EQ,65.4,66.25,65.05,65.7,65.7,65.55,2682583,175497203.35,10-NOV-2023,8742,INE548A01028
HGINFRA,EQ,870.0,876.6,860.35,865.1,869.95,869.65,54558,47384411.25,10-NOV-2023,5975,INE926X01010
HGS,EQ,950.35,951.05,931.0,934.6,938.0,957.65,36017,33721082.9,10-NOV-2023,4057,INE170I01016
HIKAL,EQ,273.55,278.1,271.75,276.4,275.35,273.75,76789,21106642.45,10-NOV-2023,2891,INE475B01022
HIL,EQ,2560.85,2587.0,2545.75,2575.9,2587.0,2542.75,5221,13399638.75,10-NOV-2023,1475,INE557A01011
HILTON,EQ,146.6,148.0,141.0,147.45,147.7,142.1,123117,17983703.4,10-NOV-2023,824,INE788H01017
HIMATSEIDE,EQ,146.4,149.3,145.9,147.5,146.9,146.3,648967,95978759.15,10-NOV-2023,7210,INE049A01027
HINDALCO,EQ,482.05,488.25,479.55,481.3,481.0,484.45,3498064,1691546706.45,10-NOV-2023,47824,INE038A01020
HINDCOMPOS,EQ,415.0,417.75,404.1,406.95,405.55,414.55,9434,3850640.9,10-NOV-2023,891,INE310C01029
HINDCOPPER,EQ,144.9,146.45,142.65,145.05,145.0,144.25,2398962,346576607.65,10-NOV-2023,14364,INE531E01026
HINDMOTORS,EQ,17.05,17.5,16.85,17.05,17.15,17.05,398540,6805913.35,10-NOV-2023,2378,INE253A01025
HINDOILEXP,EQ,169.7,174.0,166.0,168.9,167.6,169.75,607646,102414950.55,10-NOV-2023,6022,INE345A01011
HINDPETRO,EQ,298.0,302.75,295.75,299.55,298.8,298.95,3324906,996011445.95,10-NOV-2023,35333,INE094A01015
HINDUNILVR,EQ,2477.0,2488.6,2465.35,2486.55,2486.0,2476.7,771062,1911854569.6,10-NOV-2023,52173,INE030A01027
HINDWAREAP,EQ,480.0,485.0,466.0,469.35,468.35,479.25,80152,37967061.55,10-NOV-2023,4925,INE05AN01011
HINDZINC,EQ,296.6,305.9,295.35,301.8,302.35,296.6,331948,99808953.7,10-NOV-2023,10409,INE267A01025
HIRECT,EQ,619.0,666.1,619.0,633.05,633.0,605.55,66706,43387278.3,10-NOV-2023,2951,INE835D01023
HITECH,EQ,108.25,112.35,108.25,111.95,111.75,109.2,2901154,322418955.65,10-NOV-2023,15102,INE106T01025
HITECHCORP,EQ,278.15,280.5,271.2,271.9,273.0,275.15,17427,4777075.4,10-NOV-2023,1429,INE120D01012
HITECHGEAR,EQ,411.6,413.9,401.55,410.85,412.0,409.15,28264,11556804.7,10-NOV-2023,2371,INE127B01011
HLEGLAS,EQ,510.35,514.7,509.0,513.25,513.9,510.3,34655,17739423.1,10-NOV-2023,3446,INE461D01028
HLVLTD,EQ,23.55,24.2,23.15,23.6,23.6,23.55,1075056,25362506.75,10-NOV-2023,3308,INE102A01024
HMAAGRO,EQ,668.35,675.0,653.3,670.75,674.65,658.45,60266,40183344.7,10-NOV-2023,2707,INE0ECP01016
HMVL,EQ,80.0,81.9,78.35,80.8,80.0,80.75,152221,12221809.3,10-NOV-2023,2301,INE871K01015
HNDFDS,EQ,529.6,542.0,525.0,531.0,532.25,526.4,57431,30577246.75,10-NOV-2023,5855,INE254N01026
HNGSNGBEES,EQ,262.49,263.65,259.98,260.28,260.35,263.02,32040,8344613.66,10-NOV-2023,910,INF204KB19I1
HOMEFIRST,EQ,933.0,938.0,923.0,930.85,931.55,922.15,59988,55679777.35,10-NOV-2023,8570,INE481N01025
HONASA,EQ,290.35,326.0,256.3,317.9,323.5,302.1,13661717,4048244233.25,10-NOV-2023,150988,INE0J5401028
HONAUT,EQ,37436.8,37527.65,37150.1,37341.75,37451.8,37436.8,720,26847455.3,10-NOV-2023,560,INE671A01010
HONDAPOWER,EQ,2798.95,2850.9,2670.0,2756.4,2748.15,2799.25,28400,78164316.35,10-NOV-2023,4524,INE634A01018
HOVS,EQ,55.0,57.9,54.1,55.6,54.7,55.5,59580,3351178.05,10-NOV-2023,1228,INE596H01014
HPAL,EQ,96.8,104.0,96.3,101.0,101.4,96.15,2718413,273530643.9,10-NOV-2023,19527,INE0GSL01024
HPL,EQ,209.9,209.9,205.0,205.6,205.35,209.35,157319,32501618.15,10-NOV-2023,3124,INE495S01016
HSCL,EQ,250.0,251.9,248.0,248.8,248.5,251.45,519975,129923346.5,10-NOV-2023,8042,INE019C01026
HTMEDIA,EQ,23.8,24.0,23.5,23.7,23.75,23.8,350560,8324271.4,10-NOV-2023,1517,INE501G01024
HUBTOWN,EQ,64.15,66.45,63.75,65.55,65.5,65.8,238080,15535127.85,10-NOV-2023,1166,INE703H01016
HUDCO,EQ,79.2,81.4,78.25,80.3,80.2,79.45,9820785,785456024.65,10-NOV-2023,25415,INE031A01017
HUHTAMAKI,EQ,299.85,305.65,294.25,299.25,300.0,298.6,227662,68058536.7,10-NOV-2023,7032,INE275B01026
IBREALEST,EQ,80.7,82.0,79.6,80.5,80.0,80.8,8069861,651771839.5,10-NOV-2023,19217,INE069I01010
IBULHSGFIN,EQ,168.0,169.5,166.15,167.9,167.9,168.85,4845906,813916951.65,10-NOV-2023,23056,INE148I01020
ICEMAKE,EQ,612.0,623.0,590.0,592.95,593.0,608.95,43611,26153447.7,10-NOV-2023,2645,INE520Y01019
ICICI500,EQ,29.13,29.13,28.75,28.9,28.94,28.89,13064,377173.28,10-NOV-2023,447,INF109KC1V59
ICICI5GSEC,EQ,53.96,53.96,53.64,53.86,53.86,53.9,1665,89547.65,10-NOV-2023,16,INF109KC14A8
ICICIALPLV,EQ,208.2,209.79,207.53,209.52,209.76,208.84,127536,26700366.32,10-NOV-2023,437,INF109KC1N59
ICICIAUTO,EQ,165.89,165.89,164.5,165.48,165.6,165.89,2635,435459.55,10-NOV-2023,136,INF109KC1Y49
ICICIB22,EQ,76.33,77.02,75.91,76.88,76.85,76.33,662221,50940069.25,10-NOV-2023,2442,INF109KB15Y7
ICICIBANK,EQ,934.9,941.45,932.4,938.6,940.5,937.35,9560455,8962808080.0,10-NOV-2023,160920,INE090A01021
ICICIBANKN,EQ,45.45,45.45,43.91,44.19,44.28,44.11,563699,24841938.46,10-NOV-2023,395,INF109KC15I8
ICICIBANKP,EQ,226.94,227.82,226.51,227.81,227.82,227.34,3015,685414.61,10-NOV-2023,96,INF109KC1E35
ICICICOMMO,EQ,64.88,65.29,64.62,65.13,65.11,64.9,5008,325667.24,10-NOV-2023,119,INF109KC19O8
ICICICONSU,EQ,87.11,87.2,86.52,87.03,87.05,87.1,1171,101905.71,10-NOV-2023,34,INF109KC1V42
ICICIFIN,EQ,20.89,20.92,20.65,20.87,20.81,20.77,26371,547398.64,10-NOV-2023,130,INF109KC17L8
ICICIFMCG,EQ,541.87,541.87,533.51,538.06,538.5,538.05,2148,1150307.51,10-NOV-2023,205,INF109KC1R48
ICICIGI,EQ,1350.0,1362.45,1344.0,1352.25,1355.35,1357.2,285344,385445857.2,10-NOV-2023,23915,INE765G01017
ICICIGOLD,EQ,54.0,54.0,52.61,52.8,52.83,52.43,1219638,64386079.96,10-NOV-2023,5864,INF109KC1NT3
ICICIINFRA,EQ,67.03,67.03,64.0,64.42,64.32,64.13,2221,142780.05,10-NOV-2023,83,INF109KC16E5
ICICILIQ,EQ,1000.0,1000.01,999.99,999.99,1000.0,999.99,134573,134572834.21,10-NOV-2023,204,INF109KC1KT9
ICICILOVOL,EQ,169.9,169.9,163.99,164.8,164.85,164.93,17766,2923845.74,10-NOV-2023,754,INF109KB10T8
ICICIM150,EQ,155.24,155.29,153.91,154.88,154.5,154.54,19892,3081501.07,10-NOV-2023,632,INF109KC1G82
ICICIMCAP,EQ,123.44,123.97,122.75,123.9,123.75,123.36,6671,823222.14,10-NOV-2023,148,INF109KB1XT3
ICICIMOM30,EQ,23.78,23.99,23.67,23.9,23.86,23.77,226675,5407784.29,10-NOV-2023,155,INF109KC17C7
ICICINF100,EQ,212.8,213.69,212.01,213.44,213.51,213.46,4042,861729.7,10-NOV-2023,457,INF109KA1962
ICICINIFTY,EQ,216.1,216.1,212.21,213.07,213.22,213.18,277424,59097874.09,10-NOV-2023,5298,INF109K012R6
ICICINV20,EQ,115.9,115.9,112.11,112.58,112.26,112.51,18468,2080690.32,10-NOV-2023,1004,INF109KB1WY5
ICICINXT50,EQ,48.7,48.7,46.91,47.23,47.35,47.27,43953,2074372.01,10-NOV-2023,984,INF109KC1NS5
ICICIPHARM,EQ,101.55,101.55,97.53,99.6,99.85,99.52,9813,977311.84,10-NOV-2023,162,INF109KC1Q72
ICICIPRULI,EQ,527.9,531.55,523.55,530.1,530.0,528.2,500837,264943164.85,10-NOV-2023,12742,INE726G01019
ICICIQTY30,EQ,164.17,164.17,163.07,164.04,164.04,164.82,101,16559.7,10-NOV-2023,21,INF109KC15T5
ICICISENSX,EQ,729.79,729.79,721.3,724.8,725.0,725.38,1483,1071521.65,10-NOV-2023,121,INF346A01034
ICICISILVE,EQ,72.46,73.19,72.27,72.36,72.27,71.87,202772,14700476.12,10-NOV-2023,1251,INF109KC1Y56
ICICITECH,EQ,32.12,32.56,32.12,32.35,32.43,32.42,137471,4442748.52,10-NOV-2023,780,INF109KC16I6
ICIL,EQ,289.6,295.3,288.35,293.15,293.0,287.2,728714,213788060.05,10-NOV-2023,9970,INE483B01026
ICRA,EQ,5472.95,5472.95,5377.3,5447.1,5448.0,5470.25,4226,23000039.25,10-NOV-2023,938,INE725G01011
IDBI,EQ,62.8,63.8,62.35,63.25,63.4,62.8,3815431,240202251.45,10-NOV-2023,9543,INE008A01015
IDEA,EQ,14.15,14.45,13.65,13.7,13.75,13.9,249891022,3503741692.1,10-NOV-2023,97450,INE669E01016
IDEAFORGE,EQ,804.0,821.85,799.45,808.65,808.95,804.2,114303,92678132.85,10-NOV-2023,7169,INE349Y01013
IDFC,EQ,116.0,117.2,115.1,117.05,117.15,116.15,3015437,351037509.85,10-NOV-2023,16118,INE043D01016
IDFCFIRSTB,EQ,84.6,85.55,83.8,85.35,85.5,84.65,17259640,1462654829.9,10-NOV-2023,67423,INE092T01019
IDFNIFTYET,EQ,208.0,208.53,207.68,208.0,208.0,208.85,115,23925.4,10-NOV-2023,8,INF194KA1U07
IEX,EQ,131.2,131.75,129.85,131.45,131.5,131.15,2133417,279528896.15,10-NOV-2023,19305,INE022Q01020
IFBAGRO,EQ,473.5,473.8,454.0,460.25,460.0,469.85,19515,9008671.35,10-NOV-2023,1507,INE076C01018
IFBIND,EQ,874.9,982.85,874.9,921.7,927.0,856.6,1132405,1068919151.3,10-NOV-2023,37528,INE559A01017
IFCI,EQ,23.15,23.45,22.6,22.8,22.9,23.1,15149971,348874411.75,10-NOV-2023,11880,INE039A01010
IFGLEXPOR,EQ,597.0,649.1,594.35,649.1,649.1,590.1,137342,87412707.65,10-NOV-2023,4537,INE133Y01011
IGARASHI,EQ,577.0,624.8,575.0,581.6,578.0,579.5,198076,118858199.55,10-NOV-2023,12886,INE188B01013
IGL,EQ,394.95,395.55,390.95,394.15,394.2,395.05,791206,311284847.05,10-NOV-2023,14514,INE203G01027
IGPL,EQ,443.6,446.35,440.05,442.05,441.0,441.35,15014,6639245.6,10-NOV-2023,1837,INE204A01010
IIFL,EQ,617.95,621.0,611.3,617.55,617.25,617.95,97662,60333793.55,10-NOV-2023,7858,INE530B01024
IIFLSEC,EQ,114.95,120.8,113.75,119.3,119.2,115.2,3459325,407983226.65,10-NOV-2023,20057,INE489L01022
IKIO,EQ,332.45,333.9,319.0,323.3,324.0,332.45,407068,132806448.3,10-NOV-2023,11284,INE0LOJ01019
IMAGICAA,EQ,45.55,46.55,45.35,45.65,45.7,45.6,906519,41503668.15,10-NOV-2023,3110,INE172N01012
IMFA,EQ,434.0,459.0,431.1,442.0,440.15,437.75,428259,191704422.5,10-NOV-2023,13907,INE919H01018
IMPAL,EQ,840.0,867.3,815.0,840.75,838.0,833.8,10023,8435895.2,10-NOV-2023,1302,INE547E01014
INDHOTEL,EQ,405.0,410.1,403.2,409.45,408.5,405.45,1856115,757002563.9,10-NOV-2023,35167,INE053A01029
INDIACEM,EQ,212.5,214.4,210.0,212.55,212.6,212.55,1187840,252159043.85,10-NOV-2023,11168,INE383A01012
INDIAGLYCO,EQ,705.0,708.25,698.35,705.1,704.35,705.55,39787,27947343.1,10-NOV-2023,3089,INE560A01015
INDIAMART,EQ,2626.45,2628.2,2590.8,2601.75,2609.95,2621.5,84558,220465898.4,10-NOV-2023,10168,INE933S01016
INDIANB,EQ,417.0,422.6,414.7,416.05,417.5,418.8,627616,262376137.15,10-NOV-2023,11580,INE562A01011
INDIANCARD,EQ,239.9,239.9,231.3,235.1,233.95,237.9,3526,826874.6,10-NOV-2023,210,INE061A01014
INDIANHUME,EQ,233.9,236.7,231.5,232.35,231.75,229.6,19054,4441591.8,10-NOV-2023,795,INE323C01030
INDIGO,EQ,2572.0,2573.75,2493.0,2501.75,2504.0,2580.4,1354595,3404292471.35,10-NOV-2023,42811,INE646L01027
INDIGOPNTS,EQ,1473.0,1564.0,1471.9,1502.95,1505.0,1467.95,320347,486548187.0,10-NOV-2023,27834,INE09VQ01012
INDNIPPON,EQ,510.4,511.0,489.0,493.05,493.8,504.7,52253,26037731.1,10-NOV-2023,3406,INE092B01025
INDOAMIN,EQ,114.75,117.8,114.1,114.5,114.5,112.45,70488,8116205.95,10-NOV-2023,1117,INE760F01028
INDOBORAX,EQ,151.0,151.0,146.15,148.55,148.65,153.8,94632,13963688.9,10-NOV-2023,2276,INE803D01021
INDOCO,EQ,328.3,336.0,325.45,332.0,330.25,327.95,83003,27391293.85,10-NOV-2023,3570,INE873D01024
INDORAMA,EQ,51.8,52.4,50.9,51.4,51.4,51.25,207140,10687182.05,10-NOV-2023,1341,INE156A01020
INDOTHAI,EQ,218.6,233.9,213.95,226.45,222.6,221.0,2332,518303.6,10-NOV-2023,166,INE337M01013
INDSWFTLAB,EQ,94.1,96.0,93.7,94.05,94.3,94.65,113959,10783194.95,10-NOV-2023,1683,INE915B01019
INDTERRAIN,EQ,55.9,59.0,55.25,58.2,57.55,55.5,247413,14211083.5,10-NOV-2023,1750,INE611L01021
INDUSINDBK,EQ,1499.95,1509.45,1493.15,1498.8,1499.85,1507.35,2247500,3374228359.75,10-NOV-2023,81391,INE095A01012
INDUSTOWER,EQ,183.8,185.65,182.15,183.4,183.4,183.85,3223741,592439941.75,10-NOV-2023,25918,INE121J01017
INFIBEAM,EQ,19.95,20.15,19.75,20.0,20.1,20.05,15837013,316110875.7,10-NOV-2023,12521,INE483S01020
INFOBEAN,EQ,405.1,416.5,404.0,406.55,406.05,407.15,14986,6100189.6,10-NOV-2023,1690,INE344S01016
INFRABEES,EQ,652.06,654.0,650.01,653.75,654.0,652.06,2390,1558534.47,10-NOV-2023,209,INF732E01268
INFY,EQ,1369.95,1373.15,1361.0,1368.85,1370.4,1374.8,2943649,4021487680.45,10-NOV-2023,126698,INE009A01021
INGERRAND,EQ,2995.0,2998.0,2869.95,2892.35,2909.0,2975.95,34566,101286967.15,10-NOV-2023,8026,INE177A01018
INOXGREEN,EQ,66.6,69.2,66.1,66.4,66.5,66.95,1110296,74780041.4,10-NOV-2023,5131,INE510W01014
INOXWIND,EQ,239.0,242.0,233.95,237.75,237.25,239.0,1616672,385259284.55,10-NOV-2023,13767,INE066P01011
INSECTICID,EQ,516.85,517.0,509.15,512.25,513.0,514.25,48947,25170933.0,10-NOV-2023,2369,INE070I01018
INSPIRISYS,EQ,77.05,77.05,73.95,77.05,77.05,73.4,211089,16228636.75,10-NOV-2023,449,INE020G01017
INTELLECT,EQ,658.2,670.0,658.2,661.25,660.6,665.3,114297,75848473.8,10-NOV-2023,6809,INE306R01017
INTENTECH,EQ,100.05,102.95,99.75,100.2,100.15,101.3,238837,24145399.6,10-NOV-2023,2737,INE781A01025
INTLCONV,EQ,77.15,79.75,77.0,78.7,78.8,77.1,327959,25856719.1,10-NOV-2023,2817,INE575C01027
INVENTURE,EQ,2.15,2.2,2.1,2.15,2.2,2.2,1826743,3941051.85,10-NOV-2023,1020,INE878H01024
IOB,EQ,39.25,39.5,39.0,39.35,39.5,39.65,11093277,435413295.95,10-NOV-2023,16066,INE565A01014
IOC,EQ,97.85,98.85,97.4,98.05,98.25,102.95,28403392,2785711488.7,10-NOV-2023,91406,INE242A01010
IOLCP,EQ,432.0,435.9,427.05,429.75,429.0,428.65,197105,84938950.45,10-NOV-2023,8350,INE485C01011
IONEXCHANG,EQ,578.0,582.95,548.55,554.9,560.0,578.0,694416,388034167.35,10-NOV-2023,14416,INE570A01022
IPCALAB,EQ,1045.2,1058.0,1031.0,1050.75,1052.15,1046.4,1089417,1142061827.9,10-NOV-2023,47579,INE571A01038
IPL,EQ,284.5,287.7,282.0,282.9,283.5,284.65,422075,119865967.8,10-NOV-2023,4298,INE0D6701023
IRB,EQ,35.25,35.3,34.7,34.9,34.9,35.4,13714863,479076500.05,10-NOV-2023,14862,INE821I01022
IRCON,EQ,154.5,156.65,151.7,153.5,153.1,153.35,8664493,1332807688.15,10-NOV-2023,38690,INE962Y01021
IRCTC,EQ,669.9,676.1,665.8,672.45,674.0,670.55,711757,478619207.35,10-NOV-2023,21887,INE335Y01020
IRFC,EQ,74.4,74.4,73.25,74.1,74.05,74.6,20115569,1486413210.2,10-NOV-2023,54178,INE053F01010
IRIS,EQ,124.0,125.8,120.45,121.55,121.2,122.25,125190,15347921.0,10-NOV-2023,3654,INE864K01010
IRISDOREME,EQ,87.5,88.4,86.1,86.5,86.5,87.1,42959,3735296.5,10-NOV-2023,674,INE01GN01025
IRMENERGY,EQ,459.95,459.95,448.45,449.35,450.0,460.7,136837,61831253.4,10-NOV-2023,6560,INE07U701015
ISEC,EQ,663.35,663.35,650.35,656.35,655.0,660.0,120230,78752223.5,10-NOV-2023,5889,INE763G01038
ISFT,EQ,123.15,126.45,123.15,123.8,123.55,126.55,9822,1224313.35,10-NOV-2023,318,INE566K01011
ISGEC,EQ,753.05,753.05,730.25,733.05,744.0,744.6,32845,24330149.7,10-NOV-2023,4456,INE858B01029
ISMTLTD,EQ,86.35,87.2,84.4,85.45,85.55,86.95,509448,43548281.8,10-NOV-2023,3825,INE732F01019
ITBEES,EQ,32.9,32.9,32.3,32.43,32.46,32.51,1814442,58743788.44,10-NOV-2023,11541,INF204KB15V2
ITC,EQ,434.4,438.0,432.5,436.55,437.95,434.4,4079205,1775212626.75,10-NOV-2023,99710,INE154A01025
ITDC,EQ,424.7,424.7,418.05,421.4,422.1,424.9,38367,16166938.8,10-NOV-2023,2612,INE353K01014
ITDCEM,EQ,220.0,232.65,218.3,229.5,229.5,220.1,3078095,703619721.35,10-NOV-2023,32164,INE686A01026
ITETF,EQ,30.92,30.93,30.51,30.85,30.85,30.82,1819,55982.21,10-NOV-2023,35,INF769K01KV5
ITI,EQ,261.95,266.5,257.05,258.9,258.15,261.7,1050549,274596431.25,10-NOV-2023,12374,INE248A01017
IVC,EQ,9.15,9.4,8.7,8.75,8.75,9.3,1237319,11080892.05,10-NOV-2023,2045,INE050B01023
IVP,EQ,182.2,189.0,180.8,184.7,182.5,182.35,45349,8416955.6,10-NOV-2023,985,INE043C01018
IVZINGOLD,EQ,5360.05,5368.0,5360.0,5367.95,5368.0,5325.05,69,370220.65,10-NOV-2023,36,INF205K01361
IVZINNIFTY,EQ,2156.02,2156.02,2156.02,2156.02,2156.02,2156.02,3,6468.06,10-NOV-2023,1,INF205K01DA9
IWEL,EQ,3298.85,3320.9,3216.25,3261.15,3251.0,3263.2,2652,8650259.15,10-NOV-2023,654,INE0FLR01028
J&KBANK,EQ,107.25,108.8,105.8,108.45,108.55,107.35,2187692,234548976.3,10-NOV-2023,8481,INE168A01041
JAGRAN,EQ,98.25,98.25,95.25,96.8,96.8,97.8,210161,20335254.7,10-NOV-2023,3269,INE199G01027
JAGSNPHARM,EQ,393.65,404.0,392.55,400.2,400.0,393.25,17824,7110127.35,10-NOV-2023,1289,INE048B01027
JAICORPLTD,EQ,293.35,297.4,287.05,289.15,288.3,294.05,663059,193709542.1,10-NOV-2023,8202,INE070D01027
JAIPURKURT,EQ,79.0,79.9,78.15,78.35,78.15,78.15,4249,335245.05,10-NOV-2023,85,INE696V01013
JAMNAAUTO,EQ,111.85,112.7,110.9,111.6,111.6,112.2,884413,98641751.0,10-NOV-2023,6920,INE039C01032
JASH,EQ,1374.0,1387.95,1345.05,1352.1,1347.0,1377.75,3861,5268393.05,10-NOV-2023,516,INE039O01011
JAYAGROGN,EQ,207.05,211.45,204.3,205.85,205.5,208.4,27776,5767996.65,10-NOV-2023,846,INE785A01026
JAYBARMARU,EQ,105.5,106.5,104.0,105.3,105.5,105.55,29198,3062058.45,10-NOV-2023,840,INE571B01036
JAYNECOIND,EQ,37.7,37.9,37.2,37.5,37.55,37.55,56886,2144655.6,10-NOV-2023,493,INE854B01010
JAYSREETEA,EQ,97.8,98.3,95.55,96.55,97.0,97.75,37537,3640630.85,10-NOV-2023,705,INE364A01020
JBCHEPHARM,EQ,1502.0,1510.0,1486.0,1502.45,1505.0,1503.3,70067,105297630.0,10-NOV-2023,9106,INE572A01036
JCHAC,EQ,1079.9,1218.8,1075.05,1194.95,1197.25,1078.6,235280,275436539.35,10-NOV-2023,24822,INE782A01015
JETFREIGHT,EQ,13.15,13.2,11.9,12.15,11.95,12.95,406517,5117831.35,10-NOV-2023,989,INE982V01025
JHS,EQ,22.2,23.3,21.5,23.3,23.3,22.2,366873,8471509.3,10-NOV-2023,557,INE544H01014
JINDALPHOT,EQ,645.0,683.75,621.55,683.75,683.75,621.6,74714,50051913.85,10-NOV-2023,2980,INE796G01012
JINDALPOLY,EQ,638.5,647.0,635.15,641.9,640.0,639.2,21326,13695701.2,10-NOV-2023,2096,INE197D01010
JINDALSAW,EQ,470.6,496.0,470.0,487.75,489.9,468.65,1537458,748000994.2,10-NOV-2023,36175,INE324A01024
JINDALSTEL,EQ,623.55,637.85,621.6,636.9,635.9,624.7,1839288,1161837938.3,10-NOV-2023,32074,INE749A01030
JINDRILL,EQ,673.9,689.0,650.0,682.75,685.7,677.3,65505,44452479.1,10-NOV-2023,6375,INE742C01031
JINDWORLD,EQ,334.9,341.65,334.0,337.8,336.15,334.45,35984,12155062.15,10-NOV-2023,3041,INE247D01039
JIOFIN,EQ,214.85,222.95,214.35,221.95,222.5,215.15,18467219,4050673724.2,10-NOV-2023,108156,INE758E01017
JISLJALEQS,EQ,56.05,61.75,55.05,60.55,60.5,57.3,9550081,562163878.75,10-NOV-2023,25409,INE175A01038
JKCEMENT,EQ,3390.4,3471.0,3369.1,3463.5,3461.45,3390.4,133511,458575291.4,10-NOV-2023,14791,INE823G01014
JKIL,EQ,432.0,436.95,425.15,428.1,427.25,433.1,125927,54227871.55,10-NOV-2023,9318,INE576I01022
JKLAKSHMI,EQ,781.05,796.95,761.1,777.35,773.25,780.3,291419,229081139.8,10-NOV-2023,14148,INE786A01032
JKPAPER,EQ,372.65,381.9,371.0,377.4,376.75,372.65,592247,223436721.0,10-NOV-2023,12070,INE789E01012
JKTYRE,EQ,351.0,362.95,350.2,357.4,356.7,350.3,3283392,1175953069.2,10-NOV-2023,33842,INE573A01042
JLHL,EQ,1006.1,1038.7,1006.1,1028.85,1034.8,1017.8,71006,72512571.35,10-NOV-2023,12651,INE682M01012
JMA,EQ,80.8,80.8,78.15,79.8,80.1,79.35,44929,3566213.45,10-NOV-2023,858,INE412C01023
JMFINANCIL,EQ,81.7,82.5,80.15,81.05,81.5,81.7,2082280,169948121.4,10-NOV-2023,9045,INE780C01023
JOCIL,EQ,200.5,208.0,197.35,203.7,204.5,196.5,28148,5742781.25,10-NOV-2023,830,INE839G01010
JPASSOCIAT,EQ,18.5,19.35,17.75,18.4,18.45,18.5,47079349,877447890.4,10-NOV-2023,24929,INE455F01025
JPOLYINVST,EQ,650.0,725.35,650.0,699.45,699.7,649.2,101298,71184716.35,10-NOV-2023,8781,INE147P01019
JPPOWER,EQ,14.5,15.15,13.9,14.2,14.25,14.4,193032675,2808490691.1,10-NOV-2023,113008,INE351F01018
JSL,EQ,460.0,484.35,457.4,474.6,474.0,460.2,1252337,584945753.0,10-NOV-2023,45087,INE220G01021
JSWENERGY,EQ,383.3,387.4,378.5,382.7,381.75,384.7,1890134,722019639.35,10-NOV-2023,22228,INE121E01018
JSWHL,EQ,4545.65,4699.9,4534.75,4638.15,4690.0,4527.55,3176,14652067.75,10-NOV-2023,781,INE824G01012
JSWINFRA,EQ,199.35,206.6,194.85,197.0,196.85,199.4,7928580,1579418718.05,10-NOV-2023,53044,INE880J01026
JSWSTEEL,EQ,751.9,759.0,745.05,754.75,753.15,750.85,1108868,836349953.0,10-NOV-2023,44976,INE019A01038
JTEKTINDIA,EQ,141.0,141.7,136.4,137.05,137.1,140.45,138874,19248686.45,10-NOV-2023,3455,INE643A01035
JTLIND,EQ,220.9,223.25,219.7,221.5,222.0,221.05,169377,37517253.2,10-NOV-2023,4328,INE391J01024
JUBLFOOD,EQ,505.5,509.4,504.8,507.6,507.5,505.75,469008,237880281.35,10-NOV-2023,14049,INE797F01020
JUBLINDS,EQ,575.45,629.75,575.45,624.5,620.0,579.85,133268,82083135.5,10-NOV-2023,12211,INE645L01011
JUBLINGREA,EQ,416.0,417.95,409.35,410.9,411.6,416.0,162088,66968869.1,10-NOV-2023,6328,INE0BY001018
JUBLPHARMA,EQ,401.95,412.4,397.45,406.65,405.0,401.85,187463,76102015.4,10-NOV-2023,8570,INE700A01033
JUNIORBEES,EQ,498.7,498.7,479.3,485.39,487.0,484.16,92841,44933448.32,10-NOV-2023,5350,INF732E01045
JUSTDIAL,EQ,707.6,714.4,701.6,706.45,703.0,707.6,79562,56427650.9,10-NOV-2023,4485,INE599M01018
JWL,EQ,318.95,326.5,315.6,319.9,320.5,319.4,560899,180383889.35,10-NOV-2023,9880,INE209L01016
JYOTHYLAB,EQ,414.1,419.8,412.0,414.05,412.0,416.55,786779,327054395.15,10-NOV-2023,35678,INE668F01031
KABRAEXTRU,EQ,423.95,434.45,420.05,426.05,426.6,423.0,29299,12477175.05,10-NOV-2023,2975,INE900B01029
KAJARIACER,EQ,1288.0,1290.65,1266.95,1275.75,1277.0,1283.9,41871,53348655.1,10-NOV-2023,5181,INE217B01036
KAKATCEM,EQ,215.55,220.7,214.05,217.2,217.0,216.75,5808,1256694.3,10-NOV-2023,389,INE437B01014
KALAMANDIR,EQ,259.75,259.75,245.0,247.75,246.5,259.6,1119846,280282293.5,10-NOV-2023,14993,INE438K01021
KALYANKJIL,EQ,337.8,341.9,330.0,338.5,339.05,336.1,2785367,940048575.75,10-NOV-2023,45022,INE303R01014
KAMATHOTEL,EQ,200.0,200.45,197.0,198.35,198.5,200.0,16065,3194621.75,10-NOV-2023,234,INE967C01018
KAMDHENU,EQ,291.4,299.9,290.5,297.15,297.2,290.8,126073,37176695.3,10-NOV-2023,4523,INE390H01012
KAMOPAINTS,EQ,167.35,173.85,166.5,170.8,172.0,168.5,198790,33827142.65,10-NOV-2023,3835,INE0BTI01029
