SYMBOL,TIMESTAMP,CLOSE,TOTTRDQTY,moving_average
THEJO,10-NOV-2023,1810.05,25161,950.3750000000075
THERMAX,10-NOV-2023,2894.75,20708,1529.3500000000076
THYROCARE,10-NOV-2023,551.35,27191,349.3250000000078
TIDEWATER,10-NOV-2023,1187.75,41178,718.3750000000077
TIIL,10-NOV-2023,2001.9,49563,1594.8250000000078
TIINDIA,10-NOV-2023,3195.75,69419,2598.825000000008
TIMESGTY,10-NOV-2023,73.3,6072,39.75000000000773
TIMETECHNO,10-NOV-2023,168.15,4851622,120.72500000000773
TIMKEN,10-NOV-2023,2951.0,23573,1559.5750000000078
TIPSFILMS,10-NOV-2023,640.75,8841,513.1750000000077
TITAGARH,10-NOV-2023,788.6,500746,491.3250000000077
TITAN,10-NOV-2023,3256.35,1170763,2022.4750000000076
TNPETRO,10-NOV-2023,89.25,130697,78.15500000000773
TNPL,10-NOV-2023,285.95,218283,187.60000000000773
TORNTPHARM,10-NOV-2023,2058.2,206637,1082.0500000000077
TRACXN,10-NOV-2023,85.75,15531184,70.02500000000774
TREL,10-NOV-2023,42.15,778646,31.675000000007728
TRENT,10-NOV-2023,2489.35,644072,1265.7500000000077
TRIGYN,10-NOV-2023,117.85,74152,77.02500000000774
TRIL,10-NOV-2023,174.15,432968,146.00000000000773
TRITURBINE,10-NOV-2023,403.25,689133,288.7000000000077
TTKHLTCARE,10-NOV-2023,1288.15,10183,679.9750000000078
TVSELECT,10-NOV-2023,354.6,169255,198.72500000000775
TVSHLTD,10-NOV-2023,5675.85,5404,3015.225000000008
TVSSRICHAK,10-NOV-2023,4643.85,17890,2427.8500000000076
UBL,10-NOV-2023,1575.25,103919,892.5250000000073
UDS,10-NOV-2023,272.4,180801,154.70000000000726
UFLEX,10-NOV-2023,432.05,43060,352.2250000000073
UGROCAP,10-NOV-2023,282.85,294315,186.15000000000728
UJJIVAN,10-NOV-2023,553.05,251257,417.95000000000726
ULTRACEMCO,10-NOV-2023,8710.85,149939,4383.775000000008
UMANGDAIRY,10-NOV-2023,69.25,17119,59.250000000007276
UNICHEMLAB,10-NOV-2023,406.55,12146,237.90000000000728
UNIPARTS,10-NOV-2023,539.5,240250,321.7500000000073
UNITEDTEA,10-NOV-2023,317.7,4069,208.37500000000728
UNIVCABLES,10-NOV-2023,511.35,422395,414.52500000000725
UNOMINDA,10-NOV-2023,632.75,960805,516.5000000000073
USHAMART,10-NOV-2023,310.65,375375,160.82500000000726
UTIAMC,10-NOV-2023,780.0,200389,408.6000000000073
UTINEXT50,10-NOV-2023,48.24,324919,46.39000000000728
UTINIFTETF,10-NOV-2023,209.06,4451,128.65000000000728
UTISENSETF,10-NOV-2023,698.97,349,454.01500000000726
UTTAMSUGAR,10-NOV-2023,438.8,92076,244.57500000000726
VADILALIND,10-NOV-2023,2495.85,22313,1467.325000000007
VALIANTLAB,10-NOV-2023,183.5,408876,101.10000000000727
VALIANTORG,10-NOV-2023,432.7,46943,308.1000000000073
VARROC,10-NOV-2023,469.7,399066,262.07500000000726
VBL,10-NOV-2023,1009.05,1218861,541.2250000000073
VEDL,10-NOV-2023,245.25,17676902,123.47500000000733
VENKEYS,10-NOV-2023,2034.85,18961,1140.0500000000072
VERTOZ,10-NOV-2023,350.85,116762,274.6000000000073
VESUVIUS,10-NOV-2023,3535.85,14096,1943.3500000000072
VGUARD,10-NOV-2023,288.0,110954,203.00000000000728
VHL,10-NOV-2023,2808.7,255,1548.3500000000072
VIJAYA,10-NOV-2023,630.1,3210355,526.3750000000073
VIMTALABS,10-NOV-2023,400.55,76670,202.77500000000728
VINATIORGA,10-NOV-2023,1754.35,12659,1077.4500000000073
VINDHYATEL,10-NOV-2023,2359.5,33659,2056.9250000000075
VINYLINDIA,10-NOV-2023,409.4,10829,230.9500000000075
VIPIND,10-NOV-2023,603.6,150879,325.2750000000075
VISAKAIND,10-NOV-2023,81.7,164619,49.700000000007506
VISHNU,10-NOV-2023,313.3,221085,166.8750000000075
VLEGOV,10-NOV-2023,31.5,256091,16.175000000007504
VLSFINANCE,10-NOV-2023,184.55,33986,108.02500000000751
VMART,10-NOV-2023,1682.0,14487,933.2750000000075
VOLTAMP,10-NOV-2023,5229.5,38370,3455.7500000000073
VRLLOG,10-NOV-2023,662.55,58851,426.82500000000726
VSTIND,10-NOV-2023,3180.55,3374,1694.1250000000073
VSTTILLERS,10-NOV-2023,3757.4,8008,3468.9750000000076
WABAG,10-NOV-2023,544.65,873712,455.65000000000725
WELCORP,10-NOV-2023,487.85,2009269,316.9250000000073
WENDT,10-NOV-2023,12343.25,170,6246.0500000000075
WHIRLPOOL,10-NOV-2023,1582.6,76027,1123.950000000007
WINDLAS,10-NOV-2023,411.15,548345,220.55000000000715
WIPRO,10-NOV-2023,379.3,5355350,192.02500000000717
WONDERLA,10-NOV-2023,900.65,148410,575.5750000000072
WSTCSTPAPR,10-NOV-2023,705.05,252013,405.5750000000072
XPROINDIA,10-NOV-2023,881.85,74435,484.05000000000723
YASHO,10-NOV-2023,1600.8,5112,1241.325000000007
YUKEN,10-NOV-2023,692.25,7902,355.27500000000714
ZEEL,10-NOV-2023,248.95,26360902,241.25000000000716
ZENITHEXPO,10-NOV-2023,127.1,3595,71.55000000000716
ZENSARTECH,10-NOV-2023,481.0,576199,304.0500000000072
ZFCVINDIA,10-NOV-2023,16387.35,8810,8434.175000000007
ZODIACLOTH,10-NOV-2023,128.6,49889,123.35000000000727
ZOTA,10-NOV-2023,425.15,20705,273.22500000000724
ZYDUSLIFE,10-NOV-2023,619.9,1024488,386.7500000000073
ZYDUSWELL,10-NOV-2023,1531.75,27860,1075.8250000000073
360ONE,09-NOV-2023,545.65,197801,282.0000000000073
3MINDIA,09-NOV-2023,31726.55,1981,15881.250000000007
5PAISA,09-NOV-2023,439.35,48734,234.2000000000073
AARON,09-NOV-2023,263.0,6867,135.02500000000728
AARTIDRUGS,09-NOV-2023,483.45,491240,373.2250000000073
AARTIIND,09-NOV-2023,508.3,965927,495.8750000000073
AARTISURF,09-NOV-2023,622.55,15857,506.1250000000073
AARVI,09-NOV-2023,124.05,41651,74.07500000000728
AAVAS,09-NOV-2023,1460.05,92070,792.0500000000072
ABB,09-NOV-2023,4310.5,522498,2885.2750000000074
ABBOTINDIA,09-NOV-2023,23879.45,24641,14094.975000000008
ABFRL,09-NOV-2023,215.0,1808514,194.47500000000727
ABSLAMC,09-NOV-2023,455.85,139171,335.4250000000073
ABSLLIQUID,09-NOV-2023,999.99,403,522.0050000000073
ACC,09-NOV-2023,1844.95,223676,946.0250000000073
ACE,09-NOV-2023,807.25,285393,408.5000000000073
ACI,09-NOV-2023,527.1,363364,281.2250000000073
ADANIENSOL,09-NOV-2023,750.2,226089,423.4500000000073
ADANIENT,09-NOV-2023,2214.65,1267890,1482.4250000000075
ADORWELD,09-NOV-2023,1446.95,1005294,841.625000000007
ADVANIHOTR,09-NOV-2023,121.55,168123,119.02500000000717
ADVENZYMES,09-NOV-2023,329.25,122175,225.40000000000717
AETHER,09-NOV-2023,886.9,22902,523.2500000000072
AFFLE,09-NOV-2023,1025.75,210471,956.3250000000071
AGI,09-NOV-2023,974.0,175770,937.7000000000071
AGSTRA,09-NOV-2023,61.5,145472,48.70000000000705
AHL,09-NOV-2023,315.9,187482,188.70000000000704
AHLEAST,09-NOV-2023,129.7,8148,120.35000000000704
AHLUCONT,09-NOV-2023,681.85,29326,405.775000000007
AIAENG,09-NOV-2023,3611.15,43406,2146.5000000000073
AKASH,09-NOV-2023,29.4,39581,17.175000000007046
AKSHARCHEM,09-NOV-2023,248.9,9301,127.70000000000705
AKZOINDIA,09-NOV-2023,2438.05,5466,1343.4750000000072
ALBERTDAVD,09-NOV-2023,845.9,22381,428.95000000000704
ALICON,09-NOV-2023,829.6,6731,453.92500000000706
ALKEM,09-NOV-2023,4282.7,520821,2195.075000000007
ALLSEC,09-NOV-2023,664.55,115944,465.20000000000726
ALPA,09-NOV-2023,86.4,811278,52.57500000000728
ALPHAGEO,09-NOV-2023,278.6,15939,148.15000000000728
AMBER,09-NOV-2023,3128.25,162554,1565.1750000000072
AMIORG,09-NOV-2023,1105.6,211895,591.5750000000072
AMRUTANJAN,09-NOV-2023,607.55,11158,322.90000000000725
ANANDRATHI,09-NOV-2023,2010.05,28392,1308.8000000000072
ANDHRAPAP,09-NOV-2023,553.8,104220,400.80000000000723
ANGELONE,09-NOV-2023,2704.2,1029595,1406.075000000007
ANMOL,09-NOV-2023,55.55,586352,50.05000000000727
ANUP,09-NOV-2023,2449.85,13590,1252.7000000000073
APARINDS,09-NOV-2023,5185.4,66696,3045.2500000000073
APCOTEXIND,09-NOV-2023,482.4,32059,351.90000000000725
APLAPOLLO,09-NOV-2023,1646.35,1115363,931.7750000000071
APOLLOHOSP,09-NOV-2023,5297.6,1032216,2705.4000000000074
APOLSINHOT,09-NOV-2023,1734.05,1815,1075.9500000000073
APTUS,09-NOV-2023,286.1,674621,266.3500000000073
ARE&M,09-NOV-2023,631.15,308887,328.02500000000725
ARIHANTSUP,09-NOV-2023,213.9,429011,140.77500000000728
ARMANFIN,09-NOV-2023,2138.6,13727,1176.2500000000073
ARTEMISMED,09-NOV-2023,159.05,703814,81.57500000000728
ARVEE,09-NOV-2023,121.3,5662,84.65000000000728
ARVIND,09-NOV-2023,200.45,995441,160.87500000000728
ARVINDFASN,09-NOV-2023,377.4,1562322,288.92500000000723
ASAHIINDIA,09-NOV-2023,560.7,39570,457.25000000000733
ASAL,09-NOV-2023,402.15,18513,347.2250000000073
ASALCBR,09-NOV-2023,473.05,121910,437.6000000000073
ASHOKA,09-NOV-2023,140.5,4589852,77.65000000000728
ASHOKLEY,09-NOV-2023,170.4,9780567,95.45000000000728
ASIANENE,09-NOV-2023,186.4,49323,178.40000000000728
ASIANHOTNR,09-NOV-2023,211.15,27039,198.77500000000728
ASIANPAINT,09-NOV-2023,3080.2,849702,1645.6750000000072
ASPINWALL,09-NOV-2023,233.3,3584,156.62500000000728
ASTEC,09-NOV-2023,1226.05,7815,729.6750000000072
ASTRAL,09-NOV-2023,1899.25,184803,1116.1750000000075
ASTRAZEN,09-NOV-2023,4912.6,16158,2708.9500000000075
ATFL,09-NOV-2023,802.15,16162,475.82500000000726
ATUL,09-NOV-2023,6641.6,58605,3329.3000000000075
AUBANK,09-NOV-2023,690.55,2062461,657.0750000000073
AUROPHARMA,09-NOV-2023,950.75,2550759,820.6500000000073
AUTOAXLES,09-NOV-2023,2368.85,22393,1250.9250000000072
AVADHSUGAR,09-NOV-2023,702.8,114751,434.38000000000727
AVROIND,09-NOV-2023,101.65,19645,91.80000000000729
AWHCL,09-NOV-2023,402.45,312451,245.75000000000728
AXISBANK,09-NOV-2023,1021.9,4407935,661.2250000000072
AXISCADES,09-NOV-2023,517.05,41122,264.16000000000713
AXISHCETF,09-NOV-2023,99.01,5342,75.09500000000716
AXISNIFTY,09-NOV-2023,208.93,5257,140.36500000000717
AXISTECETF,09-NOV-2023,323.95,5370,266.44000000000716
AXSENSEX,09-NOV-2023,65.37,661,46.48500000000716
AYMSYNTEX,09-NOV-2023,66.45,26178,65.91000000000716
BAJAJ-AUTO,09-NOV-2023,5418.9,232773,2742.675000000007
BAJAJELEC,09-NOV-2023,1013.4,34058,616.6250000000073
BAJAJFINSV,09-NOV-2023,1582.25,1108425,1297.8250000000073
BAJAJHLDNG,09-NOV-2023,7073.8,17729,3552.7500000000073
BAJFINANCE,09-NOV-2023,7386.7,771791,7230.250000000007
BALAMINES,09-NOV-2023,2010.7,72181,1042.6750000000075
BALKRISIND,09-NOV-2023,2584.15,88418,1306.8750000000073
BALRAMCHIN,09-NOV-2023,432.6,1531769,263.0500000000073
BANARISUG,09-NOV-2023,2559.25,532,1325.0500000000072
BANKA,09-NOV-2023,73.45,38274,60.92500000000727
BANKBARODA,09-NOV-2023,193.0,13121704,133.22500000000727
BANKBEES,09-NOV-2023,445.59,436519,319.29500000000724
BANSWRAS,09-NOV-2023,143.0,58918,123.47500000000727
BARBEQUE,09-NOV-2023,614.25,56858,378.6250000000073
BASF,09-NOV-2023,2846.0,223488,1730.1250000000073
BATAINDIA,09-NOV-2023,1572.15,797169,808.2500000000073
BAYERCROP,09-NOV-2023,5383.25,23910,3477.700000000007
BBL,09-NOV-2023,3636.3,11057,2364.325000000007
BCLIND,09-NOV-2023,51.75,509896,34.30000000000727
BDL,09-NOV-2023,1052.1,213125,551.9250000000072
BECTORFOOD,09-NOV-2023,1214.05,169222,1133.075000000007
BEML,09-NOV-2023,2094.15,137290,1116.0500000000075
BERGEPAINT,09-NOV-2023,578.95,1048550,333.4000000000073
BFUTILITIE,09-NOV-2023,611.65,36721,315.7350000000073
BHAGCHEM,09-NOV-2023,1577.8,11492,825.7000000000072
BHARATFORG,09-NOV-2023,1032.9,1185106,591.0000000000073
BHARATRAS,09-NOV-2023,9188.45,2418,4652.650000000008
BHARTIARTL,09-NOV-2023,932.35,3914416,607.6500000000073
BIGBLOC,09-NOV-2023,152.1,38918,138.95000000000726
BIKAJI,09-NOV-2023,524.0,721402,338.05000000000723
BIRLACABLE,09-NOV-2023,280.05,49215,164.4500000000073
BIRLACORPN,09-NOV-2023,1299.3,209556,789.6750000000072
BLAL,09-NOV-2023,160.95,168864,135.00000000000728
BLISSGVS,09-NOV-2023,111.6,1220545,66.57500000000726
BLS,09-NOV-2023,267.4,1651186,166.45000000000726
BLUEDART,09-NOV-2023,6699.8,27428,3483.600000000007
BLUESTARCO,09-NOV-2023,921.8,379281,662.9250000000072
BOMDYEING,09-NOV-2023,154.3,1971756,114.00000000000728
BOROLTD,09-NOV-2023,404.05,73218,279.1750000000073
BORORENEW,09-NOV-2023,430.25,183645,417.15000000000725
BOSCHLTD,09-NOV-2023,19535.0,32754,9982.625000000007
BRIGADE,09-NOV-2023,695.45,2808769,539.5000000000073
BRITANNIA,09-NOV-2023,4652.1,208210,2673.7750000000074
BSE,09-NOV-2023,1963.45,1689896,1002.3250000000073
BSLSENETFG,09-NOV-2023,63.29,523,42.66000000000727
BSOFT,09-NOV-2023,583.0,1247108,323.14500000000726
BUTTERFLY,09-NOV-2023,1074.85,4239,540.6000000000072
CAMLINFINE,09-NOV-2023,128.85,335363,71.20000000000728
CAMPUS,09-NOV-2023,264.0,762317,196.4250000000073
CAMS,09-NOV-2023,2376.3,312754,1320.1500000000074
CANFINHOME,09-NOV-2023,754.45,276416,569.2250000000073
CAPACITE,09-NOV-2023,225.8,1341334,214.45000000000726
CAPLIPOINT,09-NOV-2023,1106.45,264234,666.1250000000073
CARBORUNIV,09-NOV-2023,1070.85,530036,585.2750000000073
CARERATING,09-NOV-2023,852.1,68467,536.2250000000073
CARYSIL,09-NOV-2023,761.8,920607,745.1750000000072
CCL,09-NOV-2023,625.35,300315,381.1750000000073
CDSL,09-NOV-2023,1692.75,5422575,1159.0500000000072
CEATLTD,09-NOV-2023,2150.5,731863,1921.6250000000073
CENTURYPLY,09-NOV-2023,638.65,243713,332.60000000000724
CENTURYTEX,09-NOV-2023,1169.3,144539,903.9750000000072
CERA,09-NOV-2023,8598.6,7822,4883.950000000007
CGCL,09-NOV-2023,754.3,88264,421.85000000000724
CHALET,09-NOV-2023,588.45,80877,486.0500000000073
CHEMBOND,09-NOV-2023,429.75,32862,368.5000000000073
CHEMFAB,09-NOV-2023,361.45,10100,314.02500000000725
CHEMPLASTS,09-NOV-2023,438.3,44257,399.8750000000073
CHENNPETRO,09-NOV-2023,572.55,677398,505.42500000000723
CHEVIOT,09-NOV-2023,1255.5,7437,914.0250000000073
CHOLAFIN,09-NOV-2023,1152.05,806956,793.0500000000072
CIGNITITEC,09-NOV-2023,1091.65,108504,782.3750000000073
CIPLA,09-NOV-2023,1238.15,751433,1164.9000000000074
CLEAN,09-NOV-2023,1375.35,68116,1306.7500000000073
CLSEL,09-NOV-2023,209.0,71396,146.9250000000073
CMSINFO,09-NOV-2023,377.05,250731,293.02500000000725
COCHINSHIP,09-NOV-2023,1037.6,1684744,647.0000000000072
COFORGE,09-NOV-2023,5128.1,117160,2588.3500000000076
CONCOR,09-NOV-2023,735.35,399667,379.7250000000073
CONCORDBIO,09-NOV-2023,1377.9,865715,1056.6250000000073
CONSOFINVT,09-NOV-2023,187.2,118751,134.77500000000725
CONTROLPR,09-NOV-2023,869.35,32360,481.7000000000073
CORDSCABLE,09-NOV-2023,113.4,37564,78.60000000000727
COROMANDEL,09-NOV-2023,1109.1,213050,611.2500000000073
CPSEETF,09-NOV-2023,54.85,854481,29.550000000007277
CRAFTSMAN,09-NOV-2023,4909.1,18543,2481.9750000000076
CREDITACC,09-NOV-2023,1686.75,369190,845.2750000000073
CRISIL,09-NOV-2023,4182.05,65435,2214.4750000000076
CSBBANK,09-NOV-2023,342.3,953039,205.0750000000073
CSLFINANCE,09-NOV-2023,356.15,151081,349.2250000000073
CUB,09-NOV-2023,143.85,10723118,107.55000000000727
CUMMINSIND,09-NOV-2023,1750.5,468929,903.3750000000073
CYIENT,09-NOV-2023,1666.45,181000,905.0250000000074
DALBHARAT,09-NOV-2023,2094.45,90423,1314.6500000000071
DATAMATICS,09-NOV-2023,572.75,144985,311.8000000000073
DATAPATTNS,09-NOV-2023,1883.55,149861,1228.1500000000074
DBL,09-NOV-2023,347.25,1629922,321.45000000000726
DBREALTY,09-NOV-2023,179.5,863394,169.3000000000073
DCMNVL,09-NOV-2023,161.65,29944,117.60000000000728
DCMSHRIRAM,09-NOV-2023,881.7,36341,521.6750000000073
DCXINDIA,09-NOV-2023,281.7,433387,166.65000000000728
DECCANCE,09-NOV-2023,501.75,10221,391.7250000000073
DEEPAKFERT,09-NOV-2023,628.35,224346,565.0500000000072
DEEPAKNTR,09-NOV-2023,2076.4,478796,1352.3750000000073
DEEPINDS,09-NOV-2023,248.1,164742,194.32500000000726
DELHIVERY,09-NOV-2023,407.05,215728,327.5750000000073
DENORA,09-NOV-2023,1788.45,207658,921.1250000000073
DEVYANI,09-NOV-2023,180.1,5504848,157.07500000000726
DHAMPURSUG,09-NOV-2023,261.55,188773,140.2250000000073
DHANI,09-NOV-2023,39.4,536294,34.250000000007276
DHANUKA,09-NOV-2023,832.6,96153,436.0000000000073
DHUNINV,09-NOV-2023,919.75,5106,490.02500000000725
DIAMONDYD,09-NOV-2023,799.75,42125,632.9250000000072
DIVGIITTS,09-NOV-2023,1057.0,10204,537.4000000000073
DIVISLAB,09-NOV-2023,3498.5,296978,2277.7500000000073
DIXON,09-NOV-2023,5305.85,228318,2682.1050000000077
DLF,09-NOV-2023,600.7,5403880,379.77500000000776
DMART,09-NOV-2023,3747.6,248748,2023.7500000000077
DODLA,09-NOV-2023,735.7,75336,518.2250000000078
DOLLAR,09-NOV-2023,454.5,284375,256.47500000000775
DPABHUSHAN,09-NOV-2023,622.45,10992,357.90000000000776
DPWIRES,09-NOV-2023,625.4,121301,322.9500000000077
DREAMFOLKS,09-NOV-2023,510.1,143165,275.75000000000773
DRREDDY,09-NOV-2023,5457.95,328532,2967.8250000000075
DSPGOLDETF,09-NOV-2023,59.9,486,51.92000000000773
DSPN50ETF,09-NOV-2023,197.96,85,114.49000000000774
DSPNEWETF,09-NOV-2023,245.0,1106,221.48000000000775
DSPQ50ETF,09-NOV-2023,191.7,889,107.27000000000773
DSPSILVETF,09-NOV-2023,69.57,3534,67.20000000000772
DSSL,09-NOV-2023,656.95,16536,363.2600000000077
DVL,09-NOV-2023,321.25,771655,164.60000000000773
DYNAMATECH,09-NOV-2023,4234.75,17807,2162.5000000000077
EBBETF0425,09-NOV-2023,1162.33,7447,602.0150000000077
EBBETF0430,09-NOV-2023,1303.83,13319,1233.0800000000077
ECLERX,09-NOV-2023,2056.15,37257,1557.0800000000079
EICHERMOT,09-NOV-2023,3541.9,538782,1800.9250000000077
EIHAHOTELS,09-NOV-2023,436.55,14234,287.9500000000077
EIMCOELECO,09-NOV-2023,1420.6,35235,826.8500000000076
ELDEHSG,09-NOV-2023,758.85,5510,439.67500000000774
ELECON,09-NOV-2023,901.15,427424,830.0000000000077
ELGIEQUIP,09-NOV-2023,534.7,1360002,314.27500000000776
EMAMILTD,09-NOV-2023,518.85,212264,336.87500000000773
EMIL,09-NOV-2023,187.3,749456,138.45000000000772
EMMBI,09-NOV-2023,106.55,18859,101.87500000000773
EMSLIMITED,09-NOV-2023,351.05,1113617,228.80000000000774
EMUDHRA,09-NOV-2023,452.8,90419,401.92500000000774
ENDURANCE,09-NOV-2023,1623.9,185971,1038.3500000000079
ENGINERSIN,09-NOV-2023,129.25,2360448,74.40000000000774
ENIL,09-NOV-2023,184.3,135751,156.77500000000774
EPIGRAL,09-NOV-2023,901.4,31371,542.8500000000078
ERIS,09-NOV-2023,912.25,1572923,503.0250000000077
ESABINDIA,09-NOV-2023,6398.9,79908,3208.9000000000074
ESTER,09-NOV-2023,86.9,76588,59.410000000007734
ETHOSLTD,09-NOV-2023,1825.4,25083,956.1500000000078
EVERESTIND,09-NOV-2023,1202.65,7318,777.7500000000077
EXPLEOSOL,09-NOV-2023,1327.85,13198,798.2750000000077
FACT,09-NOV-2023,725.95,521140,427.2000000000078
FAIRCHEMOR,09-NOV-2023,1165.15,22330,945.5500000000078
FDC,09-NOV-2023,386.05,1127963,194.47500000000773
FIEMIND,09-NOV-2023,1753.4,23347,892.6000000000078
FINCABLES,09-NOV-2023,940.1,2381596,493.75000000000773
FINEORG,09-NOV-2023,4238.05,16208,2589.075000000008
FIVESTAR,09-NOV-2023,782.2,200958,486.62500000000773
FLUOROCHEM,09-NOV-2023,2750.25,105539,1766.2250000000076
FOODSIN,09-NOV-2023,184.25,713341,178.67500000000774
FORTIS,09-NOV-2023,342.2,750240,263.2250000000077
FOSECOIND,09-NOV-2023,3572.9,2621,1957.5500000000077
FUSION,09-NOV-2023,566.15,183010,363.6500000000077
GALAXYSURF,09-NOV-2023,2844.7,12070,1484.4250000000077
GANDHITUBE,09-NOV-2023,681.85,9389,388.55000000000774
GANECOS,09-NOV-2023,828.35,45100,755.1000000000078
GANESHHOUC,09-NOV-2023,372.8,36408,257.55000000000774
GARFIBRES,09-NOV-2023,3139.25,5455,1630.2750000000078
GATI,09-NOV-2023,136.0,667090,112.95000000000773
GEECEE,09-NOV-2023,222.6,1601759,111.77500000000772
GENESYS,09-NOV-2023,304.6,39750,263.60000000000775
GENUSPOWER,09-NOV-2023,250.3,1291725,135.75000000000773
GEPIL,09-NOV-2023,174.45,165786,119.50000000000773
GESHIP,09-NOV-2023,733.3,856761,453.87500000000773
GHCL,09-NOV-2023,526.4,274861,313.0250000000077
GICHSGFIN,09-NOV-2023,184.55,134725,127.12500000000773
GICRE,09-NOV-2023,224.4,408882,204.47500000000775
GILLETTE,09-NOV-2023,6372.3,9785,3234.650000000008
GIPCL,09-NOV-2023,145.7,546231,85.72500000000773
GLAND,09-NOV-2023,1612.65,137308,879.1750000000078
GLOBAL,09-NOV-2023,262.55,426418,133.20000000000775
GLOBUSSPR,09-NOV-2023,814.25,175493,454.25000000000773
GMBREW,09-NOV-2023,670.65,48593,650.5250000000077
GMMPFAUDLR,09-NOV-2023,1750.25,58442,1057.9750000000076
GNA,09-NOV-2023,420.05,72772,228.50000000000762
GNFC,09-NOV-2023,676.0,3207886,548.0250000000076
GOCLCORP,09-NOV-2023,552.0,95212,533.5750000000075
GOCOLORS,09-NOV-2023,1227.65,21091,889.8250000000075
GODFRYPHLP,09-NOV-2023,2087.55,30334,1657.6000000000076
GODREJCP,09-NOV-2023,987.9,1182374,732.4500000000075
GODREJPROP,09-NOV-2023,1815.25,1892179,1241.4750000000074
GOKULAGRO,09-NOV-2023,114.1,95928,76.57500000000738
GOLDETF,09-NOV-2023,59.95,22023,55.44500000000739
GOLDIAM,09-NOV-2023,133.1,915278,96.5250000000074
GOODLUCK,09-NOV-2023,839.9,247229,445.5000000000074
GRANULES,09-NOV-2023,370.1,4196966,252.70000000000735
GRAPHITE,09-NOV-2023,455.55,394229,412.8250000000073
GRASIM,09-NOV-2023,1935.0,288817,1195.2750000000074
GREENLAM,09-NOV-2023,537.55,74000,334.17500000000734
GRINDWELL,09-NOV-2023,2097.05,27600,1057.2750000000074
GROBTEA,09-NOV-2023,914.25,3384,555.8500000000073
GRPLTD,09-NOV-2023,3855.0,680,2384.6250000000073
GRWRHITECH,09-NOV-2023,1350.05,274166,1064.7250000000072
GSLSU,09-NOV-2023,203.5,134997,192.90000000000728
GSPL,09-NOV-2023,270.2,884814,236.85000000000727
GTPL,09-NOV-2023,171.95,76043,86.55000000000727
GUFICBIO,09-NOV-2023,266.25,86024,219.10000000000727
GUJALKALI,09-NOV-2023,719.1,307407,492.6750000000073
GUJGASLTD,09-NOV-2023,413.6,459834,314.02500000000725
GULFOILLUB,09-NOV-2023,608.45,63599,511.02500000000725
HAL,09-NOV-2023,2030.8,679939,1114.825000000007
HARIOMPIPE,09-NOV-2023,657.45,105334,346.9000000000073
HARSHA,09-NOV-2023,386.6,63717,266.3500000000073
HATSUN,09-NOV-2023,1110.3,9693,564.4750000000072
HAVELLS,09-NOV-2023,1253.15,412408,1181.7250000000072
HCG,09-NOV-2023,373.1,67349,201.0500000000073
HCLTECH,09-NOV-2023,1267.5,1483749,641.7750000000073
HDFCAMC,09-NOV-2023,2762.5,145524,2015.0000000000073
HDFCGOLD,09-NOV-2023,52.54,426452,39.985000000007275
HDFCGROWTH,09-NOV-2023,98.85,1596,75.69500000000727
HDFCLIFE,09-NOV-2023,621.35,2235630,360.1000000000073
HDFCLIQUID,09-NOV-2023,999.99,2099,810.6700000000073
HDFCMOMENT,09-NOV-2023,23.49,6978,19.345000000007275
HDFCNEXT50,09-NOV-2023,45.99,1656,34.74000000000728
HDFCNIFBAN,09-NOV-2023,443.01,1153,231.31000000000728
HDFCPVTBAN,09-NOV-2023,229.61,47,221.07000000000727
HDFCSENSEX,09-NOV-2023,715.3,6750,379.9950000000073
HDFCSML250,09-NOV-2023,125.48,116678,97.38500000000728
HECPROJECT,09-NOV-2023,48.25,11761,29.085000000007277
HEG,09-NOV-2023,1595.45,322952,821.8500000000073
HERANBA,09-NOV-2023,355.2,37541,248.72500000000724
HEROMOTOCO,09-NOV-2023,3173.9,604807,1700.5000000000073
HGINFRA,09-NOV-2023,869.65,66505,467.6000000000073
HGS,09-NOV-2023,957.65,10728,913.6500000000073
HIL,09-NOV-2023,2542.75,7196,1408.2500000000073
HIMATSEIDE,09-NOV-2023,146.3,1144588,144.20000000000726
HINDALCO,09-NOV-2023,484.45,3271496,315.3750000000073
HINDOILEXP,09-NOV-2023,169.75,733387,93.40000000000728
HINDPETRO,09-NOV-2023,298.95,6449638,234.35000000000727
HINDUNILVR,09-NOV-2023,2476.7,1823094,1387.825000000007
HIRECT,09-NOV-2023,605.55,17366,451.07500000000726
HITECHCORP,09-NOV-2023,275.15,48589,192.17500000000726
HITECHGEAR,09-NOV-2023,409.15,106216,342.15000000000725
HLEGLAS,09-NOV-2023,510.3,40331,459.7250000000073
HMAAGRO,09-NOV-2023,658.45,154848,341.0000000000073
HNDFDS,09-NOV-2023,526.4,98158,303.57500000000726
HOMEFIRST,09-NOV-2023,922.15,61650,592.5850000000073
HONAUT,09-NOV-2023,37436.8,1202,18869.450000000008
HPAL,09-NOV-2023,96.15,1169204,75.82500000000728
HPL,09-NOV-2023,209.35,683612,152.75000000000728
HSCL,09-NOV-2023,251.45,1264826,230.40000000000725
HUBTOWN,09-NOV-2023,65.8,466352,44.80000000000727
HUDCO,09-NOV-2023,79.45,6396726,72.62500000000728
HUHTAMAKI,09-NOV-2023,298.6,1477350,189.02500000000728
IBULHSGFIN,09-NOV-2023,168.85,5345090,124.82500000000726
ICEMAKE,09-NOV-2023,608.95,129022,388.90000000000725
